y	x	key	showSelected1	group
2.99145299145299	175	190	190	-1
2.98305084745763	176	190	190	-1
3	177	190	190	-1
2.99159663865546	178	190	190	-1
2.98333333333333	179	190	190	-1
2.97520661157025	180	190	190	-1
2.99173553719008	181	190	190	-1
2.98360655737705	182	190	190	-1
2.97560975609756	183	190	190	-1
2.99186991869919	184	190	190	-1
2.98387096774194	185	190	190	-1
3	186	190	190	-1
3.01612903225806	187	190	190	-1
3.03225806451613	188	190	190	-1
3.024	189	190	190	-1
3.04	190	190	190	-1
2	1	191	191	-1
2	2	191	191	-1
3	3	191	191	-1
4	4	191	191	-1
5	5	191	191	-1
6	6	191	191	-1
4.66666666666667	7	191	191	-1
4	8	191	191	-1
4.5	9	191	191	-1
4	10	191	191	-1
3.66666666666667	11	191	191	-1
3.42857142857143	12	191	191	-1
3.25	13	191	191	-1
3.11111111111111	14	191	191	-1
3.33333333333333	15	191	191	-1
3.2	16	191	191	-1
3.09090909090909	17	191	191	-1
3.27272727272727	18	191	191	-1
3.16666666666667	19	191	191	-1
3.33333333333333	20	191	191	-1
3.5	21	191	191	-1
3.66666666666667	22	191	191	-1
3.83333333333333	23	191	191	-1
3.69230769230769	24	191	191	-1
3.57142857142857	25	191	191	-1
3.71428571428571	26	191	191	-1
3.6	27	191	191	-1
3.5	28	191	191	-1
3.41176470588235	29	191	191	-1
3.33333333333333	30	191	191	-1
3.26315789473684	31	191	191	-1
3.2	32	191	191	-1
3.3	33	191	191	-1
3.23809523809524	34	191	191	-1
3.18181818181818	35	191	191	-1
3.1304347826087	36	191	191	-1
3.21739130434783	37	191	191	-1
3.16666666666667	38	191	191	-1
3.12	39	191	191	-1
3.2	40	191	191	-1
3.15384615384615	41	191	191	-1
3.23076923076923	42	191	191	-1
3.18518518518519	43	191	191	-1
3.14285714285714	44	191	191	-1
3.21428571428571	45	191	191	-1
3.17241379310345	46	191	191	-1
3.13333333333333	47	191	191	-1
3.09677419354839	48	191	191	-1
3.0625	49	191	191	-1
3.125	50	191	191	-1
3.1875	51	191	191	-1
3.15151515151515	52	191	191	-1
3.11764705882353	53	191	191	-1
3.08571428571429	54	191	191	-1
3.05555555555556	55	191	191	-1
3.11111111111111	56	191	191	-1
3.08108108108108	57	191	191	-1
3.05263157894737	58	191	191	-1
3.02564102564103	59	191	191	-1
3	60	191	191	-1
2.97560975609756	61	191	191	-1
2.95238095238095	62	191	191	-1
2.93023255813954	63	191	191	-1
2.97674418604651	64	191	191	-1
3.02325581395349	65	191	191	-1
3	66	191	191	-1
2.97777777777778	67	191	191	-1
2.95652173913043	68	191	191	-1
3	69	191	191	-1
3.04347826086957	70	191	191	-1
3.02127659574468	71	191	191	-1
3.06382978723404	72	191	191	-1
3.04166666666667	73	191	191	-1
3.02040816326531	74	191	191	-1
3.06122448979592	75	191	191	-1
3.04	76	191	191	-1
3.01960784313726	77	191	191	-1
3	78	191	191	-1
3.03846153846154	79	191	191	-1
3.07692307692308	80	191	191	-1
3.11538461538462	81	191	191	-1
3.15384615384615	82	191	191	-1
3.13207547169811	83	191	191	-1
3.11111111111111	84	191	191	-1
3.14814814814815	85	191	191	-1
3.18518518518519	86	191	191	-1
3.16363636363636	87	191	191	-1
3.14285714285714	88	191	191	-1
3.17857142857143	89	191	191	-1
3.21428571428571	90	191	191	-1
3.19298245614035	91	191	191	-1
3.2280701754386	92	191	191	-1
3.20689655172414	93	191	191	-1
3.1864406779661	94	191	191	-1
3.16666666666667	95	191	191	-1
3.14754098360656	96	191	191	-1
3.12903225806452	97	191	191	-1
3.11111111111111	98	191	191	-1
3.09375	99	191	191	-1
3.07692307692308	100	191	191	-1
3.06060606060606	101	191	191	-1
3.04477611940299	102	191	191	-1
3.07462686567164	103	191	191	-1
3.1044776119403	104	191	191	-1
3.13432835820896	105	191	191	-1
3.16417910447761	106	191	191	-1
3.14705882352941	107	191	191	-1
3.1304347826087	108	191	191	-1
3.11428571428571	109	191	191	-1
3.09859154929577	110	191	191	-1
3.08333333333333	111	191	191	-1
3.06849315068493	112	191	191	-1
3.0958904109589	113	191	191	-1
3.08108108108108	114	191	191	-1
3.10810810810811	115	191	191	-1
3.13513513513514	116	191	191	-1
3.12	117	191	191	-1
3.10526315789474	118	191	191	-1
3.13157894736842	119	191	191	-1
3.11688311688312	120	191	191	-1
3.14285714285714	121	191	191	-1
3.12820512820513	122	191	191	-1
3.11392405063291	123	191	191	-1
3.13924050632911	124	191	191	-1
3.125	125	191	191	-1
3.11111111111111	126	191	191	-1
3.09756097560976	127	191	191	-1
3.08433734939759	128	191	191	-1
3.10843373493976	129	191	191	-1
3.0952380952381	130	191	191	-1
3.08235294117647	131	191	191	-1
3.06976744186047	132	191	191	-1
3.09302325581395	133	191	191	-1
3.08045977011494	134	191	191	-1
3.06818181818182	135	191	191	-1
3.0561797752809	136	191	191	-1
3.04444444444444	137	191	191	-1
3.03296703296703	138	191	191	-1
3.05494505494505	139	191	191	-1
3.07692307692308	140	191	191	-1
3.06521739130435	141	191	191	-1
3.08695652173913	142	191	191	-1
3.10869565217391	143	191	191	-1
3.09677419354839	144	191	191	-1
3.08510638297872	145	191	191	-1
3.1063829787234	146	191	191	-1
3.09473684210526	147	191	191	-1
3.11578947368421	148	191	191	-1
3.10416666666667	149	191	191	-1
3.09278350515464	150	191	191	-1
3.08163265306122	151	191	191	-1
3.07070707070707	152	191	191	-1
3.06	153	191	191	-1
3.04950495049505	154	191	191	-1
3.06930693069307	155	191	191	-1
3.05882352941176	156	191	191	-1
3.07843137254902	157	191	191	-1
3.06796116504854	158	191	191	-1
3.05769230769231	159	191	191	-1
3.04761904761905	160	191	191	-1
3.0377358490566	161	191	191	-1
3.02803738317757	162	191	191	-1
3.01851851851852	163	191	191	-1
3.00917431192661	164	191	191	-1
3	165	191	191	-1
3.01818181818182	166	191	191	-1
3.00900900900901	167	191	191	-1
3	168	191	191	-1
2.99115044247788	169	191	191	-1
2.98245614035088	170	191	191	-1
2.97391304347826	171	191	191	-1
2.99130434782609	172	191	191	-1
3.00869565217391	173	191	191	-1
3	174	191	191	-1
2.99145299145299	175	191	191	-1
2.98305084745763	176	191	191	-1
3	177	191	191	-1
2.99159663865546	178	191	191	-1
2.98333333333333	179	191	191	-1
2.97520661157025	180	191	191	-1
2.99173553719008	181	191	191	-1
2.98360655737705	182	191	191	-1
2.97560975609756	183	191	191	-1
2.99186991869919	184	191	191	-1
2.98387096774194	185	191	191	-1
3	186	191	191	-1
3.01612903225806	187	191	191	-1
3.03225806451613	188	191	191	-1
3.024	189	191	191	-1
3.04	190	191	191	-1
3.056	191	191	191	-1
2	1	192	192	-1
2	2	192	192	-1
3	3	192	192	-1
4	4	192	192	-1
5	5	192	192	-1
6	6	192	192	-1
4.66666666666667	7	192	192	-1
4	8	192	192	-1
4.5	9	192	192	-1
4	10	192	192	-1
3.66666666666667	11	192	192	-1
3.42857142857143	12	192	192	-1
3.25	13	192	192	-1
3.11111111111111	14	192	192	-1
3.33333333333333	15	192	192	-1
3.2	16	192	192	-1
3.09090909090909	17	192	192	-1
3.27272727272727	18	192	192	-1
3.16666666666667	19	192	192	-1
3.33333333333333	20	192	192	-1
3.5	21	192	192	-1
3.66666666666667	22	192	192	-1
3.83333333333333	23	192	192	-1
3.69230769230769	24	192	192	-1
3.57142857142857	25	192	192	-1
3.71428571428571	26	192	192	-1
3.6	27	192	192	-1
3.5	28	192	192	-1
3.41176470588235	29	192	192	-1
3.33333333333333	30	192	192	-1
3.26315789473684	31	192	192	-1
3.2	32	192	192	-1
3.3	33	192	192	-1
3.23809523809524	34	192	192	-1
3.18181818181818	35	192	192	-1
3.1304347826087	36	192	192	-1
3.21739130434783	37	192	192	-1
3.16666666666667	38	192	192	-1
3.12	39	192	192	-1
3.2	40	192	192	-1
3.15384615384615	41	192	192	-1
3.23076923076923	42	192	192	-1
3.18518518518519	43	192	192	-1
3.14285714285714	44	192	192	-1
3.21428571428571	45	192	192	-1
3.17241379310345	46	192	192	-1
3.13333333333333	47	192	192	-1
3.09677419354839	48	192	192	-1
3.0625	49	192	192	-1
3.125	50	192	192	-1
3.1875	51	192	192	-1
3.15151515151515	52	192	192	-1
3.11764705882353	53	192	192	-1
3.08571428571429	54	192	192	-1
3.05555555555556	55	192	192	-1
3.11111111111111	56	192	192	-1
3.08108108108108	57	192	192	-1
3.05263157894737	58	192	192	-1
3.02564102564103	59	192	192	-1
3	60	192	192	-1
2.97560975609756	61	192	192	-1
2.95238095238095	62	192	192	-1
2.93023255813954	63	192	192	-1
2.97674418604651	64	192	192	-1
3.02325581395349	65	192	192	-1
3	66	192	192	-1
2.97777777777778	67	192	192	-1
2.95652173913043	68	192	192	-1
3	69	192	192	-1
3.04347826086957	70	192	192	-1
3.02127659574468	71	192	192	-1
3.06382978723404	72	192	192	-1
3.04166666666667	73	192	192	-1
3.02040816326531	74	192	192	-1
3.06122448979592	75	192	192	-1
3.04	76	192	192	-1
3.01960784313726	77	192	192	-1
3	78	192	192	-1
3.03846153846154	79	192	192	-1
3.07692307692308	80	192	192	-1
3.11538461538462	81	192	192	-1
3.15384615384615	82	192	192	-1
3.13207547169811	83	192	192	-1
3.11111111111111	84	192	192	-1
3.14814814814815	85	192	192	-1
3.18518518518519	86	192	192	-1
3.16363636363636	87	192	192	-1
3.14285714285714	88	192	192	-1
3.17857142857143	89	192	192	-1
3.21428571428571	90	192	192	-1
3.19298245614035	91	192	192	-1
3.2280701754386	92	192	192	-1
3.20689655172414	93	192	192	-1
3.1864406779661	94	192	192	-1
3.16666666666667	95	192	192	-1
3.14754098360656	96	192	192	-1
3.12903225806452	97	192	192	-1
3.11111111111111	98	192	192	-1
3.09375	99	192	192	-1
3.07692307692308	100	192	192	-1
3.06060606060606	101	192	192	-1
3.04477611940299	102	192	192	-1
3.07462686567164	103	192	192	-1
3.1044776119403	104	192	192	-1
3.13432835820896	105	192	192	-1
3.16417910447761	106	192	192	-1
3.14705882352941	107	192	192	-1
3.1304347826087	108	192	192	-1
3.11428571428571	109	192	192	-1
3.09859154929577	110	192	192	-1
3.08333333333333	111	192	192	-1
3.06849315068493	112	192	192	-1
3.0958904109589	113	192	192	-1
3.08108108108108	114	192	192	-1
3.10810810810811	115	192	192	-1
3.13513513513514	116	192	192	-1
3.12	117	192	192	-1
3.10526315789474	118	192	192	-1
3.13157894736842	119	192	192	-1
3.11688311688312	120	192	192	-1
3.14285714285714	121	192	192	-1
3.12820512820513	122	192	192	-1
3.11392405063291	123	192	192	-1
3.13924050632911	124	192	192	-1
3.125	125	192	192	-1
3.11111111111111	126	192	192	-1
3.09756097560976	127	192	192	-1
3.08433734939759	128	192	192	-1
3.10843373493976	129	192	192	-1
3.0952380952381	130	192	192	-1
3.08235294117647	131	192	192	-1
3.06976744186047	132	192	192	-1
3.09302325581395	133	192	192	-1
3.08045977011494	134	192	192	-1
3.06818181818182	135	192	192	-1
3.0561797752809	136	192	192	-1
3.04444444444444	137	192	192	-1
3.03296703296703	138	192	192	-1
3.05494505494505	139	192	192	-1
3.07692307692308	140	192	192	-1
3.06521739130435	141	192	192	-1
3.08695652173913	142	192	192	-1
3.10869565217391	143	192	192	-1
3.09677419354839	144	192	192	-1
3.08510638297872	145	192	192	-1
3.1063829787234	146	192	192	-1
3.09473684210526	147	192	192	-1
3.11578947368421	148	192	192	-1
3.10416666666667	149	192	192	-1
3.09278350515464	150	192	192	-1
3.08163265306122	151	192	192	-1
3.07070707070707	152	192	192	-1
3.06	153	192	192	-1
3.04950495049505	154	192	192	-1
3.06930693069307	155	192	192	-1
3.05882352941176	156	192	192	-1
3.07843137254902	157	192	192	-1
3.06796116504854	158	192	192	-1
3.05769230769231	159	192	192	-1
3.04761904761905	160	192	192	-1
3.0377358490566	161	192	192	-1
3.02803738317757	162	192	192	-1
3.01851851851852	163	192	192	-1
3.00917431192661	164	192	192	-1
3	165	192	192	-1
3.01818181818182	166	192	192	-1
3.00900900900901	167	192	192	-1
3	168	192	192	-1
2.99115044247788	169	192	192	-1
2.98245614035088	170	192	192	-1
2.97391304347826	171	192	192	-1
2.99130434782609	172	192	192	-1
3.00869565217391	173	192	192	-1
3	174	192	192	-1
2.99145299145299	175	192	192	-1
2.98305084745763	176	192	192	-1
3	177	192	192	-1
2.99159663865546	178	192	192	-1
2.98333333333333	179	192	192	-1
2.97520661157025	180	192	192	-1
2.99173553719008	181	192	192	-1
2.98360655737705	182	192	192	-1
2.97560975609756	183	192	192	-1
2.99186991869919	184	192	192	-1
2.98387096774194	185	192	192	-1
3	186	192	192	-1
3.01612903225806	187	192	192	-1
3.03225806451613	188	192	192	-1
3.024	189	192	192	-1
3.04	190	192	192	-1
3.056	191	192	192	-1
3.04761904761905	192	192	192	-1
2	1	193	193	-1
2	2	193	193	-1
3	3	193	193	-1
4	4	193	193	-1
5	5	193	193	-1
6	6	193	193	-1
4.66666666666667	7	193	193	-1
4	8	193	193	-1
4.5	9	193	193	-1
4	10	193	193	-1
3.66666666666667	11	193	193	-1
3.42857142857143	12	193	193	-1
3.25	13	193	193	-1
3.11111111111111	14	193	193	-1
3.33333333333333	15	193	193	-1
3.2	16	193	193	-1
3.09090909090909	17	193	193	-1
3.27272727272727	18	193	193	-1
3.16666666666667	19	193	193	-1
3.33333333333333	20	193	193	-1
3.5	21	193	193	-1
3.66666666666667	22	193	193	-1
3.83333333333333	23	193	193	-1
3.69230769230769	24	193	193	-1
3.57142857142857	25	193	193	-1
3.71428571428571	26	193	193	-1
3.6	27	193	193	-1
3.5	28	193	193	-1
3.41176470588235	29	193	193	-1
3.33333333333333	30	193	193	-1
3.26315789473684	31	193	193	-1
3.2	32	193	193	-1
3.3	33	193	193	-1
3.23809523809524	34	193	193	-1
3.18181818181818	35	193	193	-1
3.1304347826087	36	193	193	-1
3.21739130434783	37	193	193	-1
3.16666666666667	38	193	193	-1
3.12	39	193	193	-1
3.2	40	193	193	-1
3.15384615384615	41	193	193	-1
3.23076923076923	42	193	193	-1
3.18518518518519	43	193	193	-1
3.14285714285714	44	193	193	-1
3.21428571428571	45	193	193	-1
3.17241379310345	46	193	193	-1
3.13333333333333	47	193	193	-1
3.09677419354839	48	193	193	-1
3.0625	49	193	193	-1
3.125	50	193	193	-1
3.1875	51	193	193	-1
3.15151515151515	52	193	193	-1
3.11764705882353	53	193	193	-1
3.08571428571429	54	193	193	-1
3.05555555555556	55	193	193	-1
3.11111111111111	56	193	193	-1
3.08108108108108	57	193	193	-1
3.05263157894737	58	193	193	-1
3.02564102564103	59	193	193	-1
3	60	193	193	-1
2.97560975609756	61	193	193	-1
2.95238095238095	62	193	193	-1
2.93023255813954	63	193	193	-1
2.97674418604651	64	193	193	-1
3.02325581395349	65	193	193	-1
3	66	193	193	-1
2.97777777777778	67	193	193	-1
2.95652173913043	68	193	193	-1
3	69	193	193	-1
3.04347826086957	70	193	193	-1
3.02127659574468	71	193	193	-1
3.06382978723404	72	193	193	-1
3.04166666666667	73	193	193	-1
3.02040816326531	74	193	193	-1
3.06122448979592	75	193	193	-1
3.04	76	193	193	-1
3.01960784313726	77	193	193	-1
3	78	193	193	-1
3.03846153846154	79	193	193	-1
3.07692307692308	80	193	193	-1
3.11538461538462	81	193	193	-1
3.15384615384615	82	193	193	-1
3.13207547169811	83	193	193	-1
3.11111111111111	84	193	193	-1
3.14814814814815	85	193	193	-1
3.18518518518519	86	193	193	-1
3.16363636363636	87	193	193	-1
3.14285714285714	88	193	193	-1
3.17857142857143	89	193	193	-1
3.21428571428571	90	193	193	-1
3.19298245614035	91	193	193	-1
3.2280701754386	92	193	193	-1
3.20689655172414	93	193	193	-1
3.1864406779661	94	193	193	-1
3.16666666666667	95	193	193	-1
3.14754098360656	96	193	193	-1
3.12903225806452	97	193	193	-1
3.11111111111111	98	193	193	-1
3.09375	99	193	193	-1
3.07692307692308	100	193	193	-1
3.06060606060606	101	193	193	-1
3.04477611940299	102	193	193	-1
3.07462686567164	103	193	193	-1
3.1044776119403	104	193	193	-1
3.13432835820896	105	193	193	-1
3.16417910447761	106	193	193	-1
3.14705882352941	107	193	193	-1
3.1304347826087	108	193	193	-1
3.11428571428571	109	193	193	-1
3.09859154929577	110	193	193	-1
3.08333333333333	111	193	193	-1
3.06849315068493	112	193	193	-1
3.0958904109589	113	193	193	-1
3.08108108108108	114	193	193	-1
3.10810810810811	115	193	193	-1
3.13513513513514	116	193	193	-1
3.12	117	193	193	-1
3.10526315789474	118	193	193	-1
3.13157894736842	119	193	193	-1
3.11688311688312	120	193	193	-1
3.14285714285714	121	193	193	-1
3.12820512820513	122	193	193	-1
3.11392405063291	123	193	193	-1
3.13924050632911	124	193	193	-1
3.125	125	193	193	-1
3.11111111111111	126	193	193	-1
3.09756097560976	127	193	193	-1
3.08433734939759	128	193	193	-1
3.10843373493976	129	193	193	-1
3.0952380952381	130	193	193	-1
3.08235294117647	131	193	193	-1
3.06976744186047	132	193	193	-1
3.09302325581395	133	193	193	-1
3.08045977011494	134	193	193	-1
3.06818181818182	135	193	193	-1
3.0561797752809	136	193	193	-1
3.04444444444444	137	193	193	-1
3.03296703296703	138	193	193	-1
3.05494505494505	139	193	193	-1
3.07692307692308	140	193	193	-1
3.06521739130435	141	193	193	-1
3.08695652173913	142	193	193	-1
3.10869565217391	143	193	193	-1
3.09677419354839	144	193	193	-1
3.08510638297872	145	193	193	-1
3.1063829787234	146	193	193	-1
3.09473684210526	147	193	193	-1
3.11578947368421	148	193	193	-1
3.10416666666667	149	193	193	-1
3.09278350515464	150	193	193	-1
3.08163265306122	151	193	193	-1
3.07070707070707	152	193	193	-1
3.06	153	193	193	-1
3.04950495049505	154	193	193	-1
3.06930693069307	155	193	193	-1
3.05882352941176	156	193	193	-1
3.07843137254902	157	193	193	-1
3.06796116504854	158	193	193	-1
3.05769230769231	159	193	193	-1
3.04761904761905	160	193	193	-1
3.0377358490566	161	193	193	-1
3.02803738317757	162	193	193	-1
3.01851851851852	163	193	193	-1
3.00917431192661	164	193	193	-1
